product_a,product_b,category_a,category_b,same_category,return_corr_mean,return_corr_day1,return_corr_day2,return_corr_day3,return_corr_min,return_corr_max,return_corr_std,return_corr_stable_days,rolling_return_corr_mean,rolling_return_corr_std,price_level_corr_mean,spread_corr_mean,relationship_score
SLEEP_POD_POLYESTER,UV_VISOR_AMBER,sleep_pods,uv_visors,False,0.006757423647224591,-0.0017094855756103252,0.024547988188361528,-0.002566231671077429,-0.002566231671077429,0.024547988188361528,0.012584690262041776,1,0.006881131663099158,0.06756107140587779,-0.5285361662964542,0.6790499085372769,0.08215079579964604
SLEEP_POD_POLYESTER,UV_VISOR_MAGENTA,sleep_pods,uv_visors,False,0.014109561860788591,0.012883222827049281,0.013923647918272568,0.015521814837043919,0.012883222827049281,0.015521814837043919,0.0010851927461111145,3,0.012949732399995693,0.07132936736906524,0.3774111194044323,0.839971195327376,0.08186422472764397
PEBBLES_L,TRANSLATOR_SPACE_GRAY,pebbles,translators,False,0.0011052262088504263,-0.0007595120114432218,-0.0036336087735095706,0.007708799411504071,-0.0036336087735095706,0.007708799411504071,0.00481459533304957,1,0.0009783167206450373,0.07091862737201209,0.5474375694066644,0.09926737607554503,0.08141906876153154
PEBBLES_M,ROBOT_IRONING,pebbles,robotics,False,-0.004334739484152263,0.01667863347523381,-0.017486623138999815,-0.012196228788690783,-0.017486623138999815,0.01667863347523381,0.01501484710640635,2,-0.004801854197904262,0.07137267691438365,-0.5363157791008752,-0.13318429357921432,0.08109692244284503
PEBBLES_XS,SNACKPACK_VANILLA,pebbles,snackpacks,False,-0.014541697605171744,-0.01090424151496999,-0.028521762809401226,-0.004199088491144012,-0.028521762809401226,-0.004199088491144012,0.010257401769912678,3,-0.015444655639332111,0.07068408837462746,-0.38656737097957006,-0.044134834703856686,0.08104664169844386
PEBBLES_XS,SNACKPACK_CHOCOLATE,pebbles,snackpacks,False,0.013047938435440998,0.012828369618655985,0.019872642728820958,0.006442802958846047,0.006442802958846047,0.019872642728820958,0.005484906982546329,3,0.013956695558343656,0.07238620474882178,0.391493172103917,0.03717578915124986,0.08096042491455065
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_CIRCLE,galaxy_sounds,microchips,False,0.004004855187023625,0.014101599822867109,-0.01155906960212849,0.009472035340332256,-0.01155906960212849,0.014101599822867109,0.01116646864370513,2,0.0031010597832718903,0.06356313352918187,-0.5309914169834711,-0.05510713467294643,0.08089012907375658
MICROCHIP_SQUARE,PEBBLES_XS,microchips,pebbles,False,0.008572946022146227,0.007236420362770885,-0.0016768885199204065,0.020159306223588202,-0.0016768885199204065,0.020159306223588202,0.008964544080161384,2,0.009607892663711029,0.06630198966011594,-0.47096659283035697,-0.17601803320630705,0.0804055272494418
SLEEP_POD_NYLON,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,False,0.006099316871489758,0.003050018912921359,-0.0075808095671966395,0.022828741268744554,-0.0075808095671966395,0.022828741268744554,0.012600498906551807,2,0.008426259773103266,0.0668682458640683,-0.5020948355660876,0.6757210455868345,0.0803189892573416
SLEEP_POD_COTTON,MICROCHIP_CIRCLE,sleep_pods,microchips,False,-0.003333361615007672,0.0024944222349981443,0.009082010880685833,-0.021576517960706993,-0.021576517960706993,0.009082010880685833,0.01317721888036117,1,-0.003904214121336857,0.06908683191298638,-0.5414924404356226,-0.07291416381822219,0.08009124314691538
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,False,0.008412494583624643,0.0016322850426538549,0.009172198748100237,0.014432999960119836,0.0016322850426538549,0.014432999960119836,0.005253407682174824,3,0.009687854536263035,0.06998791697622103,-0.4406864537428609,0.7331090216200318,0.08001081195368548
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_EVENING_BREATH,galaxy_sounds,oxygen_shakes,False,0.010813733461247732,0.012803488276965216,0.006913364773423951,0.012724347333354024,0.006913364773423951,0.012803488276965216,0.0027581663894643317,3,0.010369140069278152,0.07123739639812855,-0.40738384296015545,0.8165352981815869,0.07985609369206542
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_SPACE_GRAY,galaxy_sounds,translators,False,0.006368274859921079,0.011400761661047011,-0.0015417821188193376,0.009245845037535562,-0.0015417821188193376,0.011400761661047011,0.005662017748044801,2,0.006143891407937478,0.07033322759577698,0.48345373023128757,0.7924043683650077,0.07983785866701973
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,False,0.00909181526585138,-0.01337099912511389,0.019763971593844926,0.020882473328823106,-0.01337099912511389,0.020882473328823106,0.015890170636906426,2,0.012445461773679138,0.07092528326173601,0.47393416099652946,0.8299983051247252,0.07971938076342996
SLEEP_POD_NYLON,UV_VISOR_YELLOW,sleep_pods,uv_visors,False,-0.0021066310637793254,-0.02014813546144844,-0.008445119242279338,0.0222733615123898,-0.02014813546144844,0.0222733615123898,0.01788906883485145,2,-0.002885312142310914,0.07239557415727428,-0.5547321996305615,0.6336986013306184,0.07956105911964394
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_S,galaxy_sounds,pebbles,False,0.0027646698384524875,0.008279690392007728,0.007335353501739666,-0.00732103437838993,-0.00732103437838993,0.008279690392007728,0.007142082572228961,2,0.0034376261117993797,0.07266300050134296,-0.5167015160592939,-0.08714205859282124,0.07910883551565662
MICROCHIP_CIRCLE,PEBBLES_L,microchips,pebbles,False,0.001618851314576348,-0.014362716501400197,0.009493478556861862,0.009725791888267379,-0.014362716501400197,0.009725791888267379,0.01130107295093347,2,0.002039558347404147,0.06949240480577683,-0.5369450832109667,-0.1295176519533898,0.07869744020613587
ROBOT_MOPPING,PANEL_4X4,robotics,panels,False,0.010667198199721542,0.020566430121774493,0.006665144099263869,0.004770020378126266,0.004770020378126266,0.020566430121774493,0.007042441241716716,3,0.009173039267976595,0.0691490660745924,0.4129682938575326,0.709986774177891,0.07839610529635879
MICROCHIP_CIRCLE,PEBBLES_XL,microchips,pebbles,False,0.005208991100967056,0.004616848214838497,0.012429024203264924,-0.0014188991152022513,-0.0014188991152022513,0.012429024203264924,0.005668875253330313,2,0.0049162823047023884,0.06698524051013825,0.48443606285186364,0.1432539136585256,0.07824544615200257
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,galaxy_sounds,snackpacks,False,0.01880532596720386,0.012798978371962016,0.0194058870581451,0.024211112471504464,0.012798978371962016,0.024211112471504464,0.0046782978667067425,3,0.01995419500373036,0.06757530615414536,-0.29917496523859644,0.8276096411838995,0.0782380963907018
SLEEP_POD_NYLON,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,False,0.020300051681866247,0.01275658425557424,0.022788408396247867,0.025355162393776633,0.01275658425557424,0.025355162393776633,0.005435990074163361,3,0.02007745445203529,0.07331617458345098,0.2845541018424867,0.8229077894252539,0.07803920026714548
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_SQUARE,galaxy_sounds,microchips,False,0.0022487974468002815,0.011074960936074464,-0.011584943185959094,0.007256374590285474,-0.011584943185959094,0.011074960936074464,0.009905375151600093,2,0.001562180435857342,0.0647805889945831,0.5233023775473945,0.0736146911302046,0.077811934779607
UV_VISOR_AMBER,SNACKPACK_VANILLA,uv_visors,snackpacks,False,0.013710860958397256,0.00671385295368395,0.00927497187758209,0.02514375804392573,0.00671385295368395,0.02514375804392573,0.008151612697775468,3,0.012856885180164646,0.06695333105177671,-0.3713767979068576,0.8152087293220757,0.07760950769472022
MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,microchips,microchips,True,0.010462313926591112,-0.012073492573953118,0.020983582452975925,0.022476851900750532,-0.012073492573953118,0.022476851900750532,0.015946878365025823,2,0.008766043266531664,0.06921617147036999,0.456458504130354,0.6489819350575023,0.07755881845686198
PEBBLES_S,OXYGEN_SHAKE_GARLIC,pebbles,oxygen_shakes,False,0.0009421506522647732,-0.0002584811645115934,-0.009010454539037042,0.012095387660342955,-0.009010454539037042,0.012095387660342955,0.008658147658164694,1,0.0012466247190080614,0.07161296308445288,-0.5312576655164986,-0.11627014440247085,0.07755277704777958
PANEL_2X4,OXYGEN_SHAKE_GARLIC,panels,oxygen_shakes,False,0.005645335169927713,0.006847917753421854,0.007120815063552778,0.0029672726928085084,0.0029672726928085084,0.007120815063552778,0.0018969505720119264,3,0.004617930916220995,0.06660235883197303,0.45407095451370144,0.8263282432162761,0.07746023060881628
PANEL_1X4,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,False,0.0012365483550179062,0.008431997850368581,0.004976409876968006,-0.009698762662282869,-0.009698762662282869,0.008431997850368581,0.00786006964957701,2,-0.00019044290085131962,0.06444679614373723,0.5250344880456991,0.768098990518446,0.07722932846600926
MICROCHIP_CIRCLE,UV_VISOR_YELLOW,microchips,uv_visors,False,-0.00135878947177908,0.006346510567476276,-0.015241102193539026,0.004818223210725511,-0.015241102193539026,0.006346510567476276,0.009836085618434283,1,-0.00021915677095216973,0.06513781227945674,-0.5319605050095791,-0.11281240141772754,0.077206077250585
ROBOT_DISHES,TRANSLATOR_GRAPHITE_MIST,robotics,translators,False,0.003301319669166946,0.0011696557907730472,-0.0010374382559264013,0.00977174147265419,-0.0010374382559264013,0.00977174147265419,0.004663159498953929,2,0.005415204359449334,0.06941255902142172,-0.4874095205312298,0.7184747041383468,0.07706153800476526
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_GRAPHITE_MIST,galaxy_sounds,translators,False,0.015221514974456266,0.008082866540768696,0.02430177897399572,0.013279899408604382,0.008082866540768696,0.02430177897399572,0.006762183246227522,3,0.014585877469017945,0.06299555861525231,-0.3438731080574355,0.7134464039669016,0.0769176399049335
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,oxygen_shakes,oxygen_shakes,True,0.007065067707879663,0.0025364254738496567,0.0051251913846231435,0.01353358626516619,0.0025364254738496567,0.01353358626516619,0.0046944454042102315,3,0.005743674213489455,0.06932985805260361,-0.4389313843594802,0.7781216751384123,0.0766484845600498
PANEL_2X4,SNACKPACK_PISTACHIO,panels,snackpacks,False,0.012606267187099366,0.014642339085039547,0.016580063342096937,0.006596399134161618,0.006596399134161618,0.016580063342096937,0.004322621067083295,3,0.013490745411712428,0.06771229692429966,-0.364335638578784,0.8107887759070734,0.07662539473381616
PEBBLES_L,PANEL_1X4,pebbles,panels,False,-0.005341443643651751,-0.005844507554462825,-0.006470263633939017,-0.003709559742553414,-0.006470263633939017,-0.003709559742553414,0.0011818562991464743,3,-0.004883949120288379,0.06462428725522702,-0.44732700726978664,-0.07166139765137444,0.0763693109917611
MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,microchips,microchips,True,0.006593714350812993,0.00842642473867215,0.021075429867072275,-0.009720711553305447,-0.009720711553305447,0.021075429867072275,0.012639084938404394,2,0.00618689955064335,0.0719716478476241,-0.47326497432565834,0.4747164111203525,0.07604230215494809
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,robotics,translators,False,0.007103454283991689,0.0021592003521988565,-0.0021153758781870396,0.02126653837796325,-0.0021153758781870396,0.02126653837796325,0.010165717347274866,2,0.0068594116353088465,0.06988222734170586,-0.4609349167239065,0.6515803069515106,0.0759670948429333
OXYGEN_SHAKE_GARLIC,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,False,0.0077579638202803025,0.015299999536424008,-0.009577092214722142,0.017550984139139043,-0.009577092214722142,0.017550984139139043,0.012292134577930203,2,0.008065340501107854,0.06926730570631241,-0.45647910272486175,0.797861295434967,0.07569351783492476
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,sleep_pods,microchips,False,0.008807228464180033,0.009969426129518013,0.0040524618862740735,0.012399797376748012,0.0040524618862740735,0.012399797376748012,0.003505474766477834,3,0.00757615080093068,0.06982243924464661,-0.40755826010669277,-0.04675843518427166,0.07566993918070533
PANEL_2X2,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,False,0.008847379513912635,0.014769729262128798,0.011881616537539575,-0.00010920725793046697,-0.00010920725793046697,0.014769729262128798,0.00644208215453408,2,0.007232691137454682,0.0690204824306352,0.43352677090547775,0.8114675630022488,0.07545205850216395
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,galaxy_sounds,oxygen_shakes,False,0.007097987409048888,0.006249744110380755,0.007958751102486509,0.007085467014279397,0.006249744110380755,0.007958751102486509,0.0006977553510987822,3,0.005817638919617545,0.07225877306849515,0.42011452352152134,0.847552261113932,0.07543714988863551
UV_VISOR_YELLOW,PANEL_1X2,uv_visors,panels,False,0.010384242807842458,0.002142831900551597,0.022998382502785825,0.006011514020189953,0.002142831900551597,0.022998382502785825,0.009058295112523911,3,0.009792705788640015,0.0724549369324915,-0.3981641601473504,0.623626246173678,0.0753172077840923
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X2,galaxy_sounds,panels,False,0.0023746648697274913,0.0019388735107476842,0.01302314079458009,-0.007838019696145301,-0.007838019696145301,0.01302314079458009,0.008522106149552924,2,0.0013554137908489139,0.06496234817153076,0.501664733092846,0.8345096174249758,0.07528654739602793
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,pebbles,translators,False,-0.004834263911015903,-0.02125078914430271,0.006115184340248749,0.0006328130710062563,-0.02125078914430271,0.006115184340248749,0.01182203660499636,1,-0.005592434987752305,0.06553867417470675,0.4910406029049543,0.09403351084864475,0.07519708262379893
GALAXY_SOUNDS_DARK_MATTER,ROBOT_MOPPING,galaxy_sounds,robotics,False,0.006855969612298843,0.009364371177526278,0.00781588709751917,0.0033876505618510785,0.0033876505618510785,0.009364371177526278,0.0025326374280952024,3,0.007149761042559527,0.0705815460803126,0.4222815723375124,0.7677117578762207,0.07517663088844015
SLEEP_POD_POLYESTER,ROBOT_MOPPING,sleep_pods,robotics,False,0.0029427433030789867,0.01403147065483008,0.008762476858494727,-0.013965717604087848,-0.013965717604087848,0.01403147065483008,0.01214804817226062,2,0.003047957895586512,0.0669780706150332,0.5013229330222718,0.7296208482824159,0.07513472447537306
PEBBLES_S,PANEL_2X4,pebbles,panels,False,0.0029982956812991683,-0.013811455252206128,0.017068229366487574,0.0057381129296160596,-0.013811455252206128,0.017068229366487574,0.012754572499124334,2,0.002603064454226143,0.06863619128809538,-0.5030536572510335,-0.07468888209493012,0.07507912223615805
PEBBLES_L,OXYGEN_SHAKE_MINT,pebbles,oxygen_shakes,False,-0.008457846662002902,0.0002516380891352398,-0.007637397134832379,-0.017987780940311567,-0.017987780940311567,0.0002516380891352398,0.0074687774413626905,2,-0.007870949745686409,0.0661358169621782,-0.434769222215546,-0.08022755657519073,0.0750355831615755
MICROCHIP_CIRCLE,TRANSLATOR_GRAPHITE_MIST,microchips,translators,False,-0.003822467813114412,-0.008806400253837927,0.0029709691591768214,-0.005631972344682131,-0.008806400253837927,0.0029709691591768214,0.004975428796259804,2,-0.0050787179553595,0.06759199404337567,-0.4702964308339048,-0.07763846557057805,0.07491782028932573
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_RECTANGLE,galaxy_sounds,microchips,False,0.002683767643909398,0.011311690809133093,-0.007791040697569655,0.004530652820164755,-0.007791040697569655,0.011311690809133093,0.007907246735115718,2,0.0023591868154950605,0.07042907245424278,-0.4928077997264009,-0.04521513890135695,0.07491604916959095
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,False,0.011055094855781352,0.013320134236435846,0.0005987006982745187,0.01924644963263369,0.0005987006982745187,0.01924644963263369,0.007779564581931312,3,0.01158789768810709,0.06683173668243429,0.3811651337272915,0.8039912851742531,0.07489973972192059
MICROCHIP_RECTANGLE,ROBOT_IRONING,microchips,robotics,False,-0.006199241040752669,-0.00702837722382295,0.00492299146370311,-0.016492337362138166,-0.016492337362138166,0.00492299146370311,0.00876240748072067,2,-0.007406477826378141,0.06954842069816634,0.45362833229408,0.14103092583777424,0.07460056233679305
SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,snackpacks,snackpacks,True,0.03121062944171879,0.01298035731391408,0.030767199355913082,0.049884331655329205,0.01298035731391408,0.049884331655329205,0.015069246900640714,3,0.03176031958813313,0.07295005592264651,0.14846708018654384,0.916484519567761,0.07458259997856292
SLEEP_POD_LAMB_WOOL,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,False,0.008203108099778636,0.002375917116863095,0.009310300163270493,0.012923107019202318,0.002375917116863095,0.012923107019202318,0.004376468089536442,3,0.008366574290945132,0.06805308061958067,0.4062843942972243,0.8406124812482191,0.07454441600655334
MICROCHIP_OVAL,SNACKPACK_PISTACHIO,microchips,snackpacks,False,-0.0006400705406664249,-0.007099889666270907,0.00430979675633758,0.0008698812879340529,-0.007099889666270907,0.00430979675633758,0.004778786593483368,1,-1.066451525903343e-05,0.07863268333079627,0.5049093456925412,0.04077648554067414,0.07449358189904531
UV_VISOR_MAGENTA,SNACKPACK_VANILLA,uv_visors,snackpacks,False,0.017919121932105403,0.021032943628298974,0.015458845253223759,0.01726557691479347,0.015458845253223759,0.021032943628298974,0.0023220657456948365,3,0.01845409018650582,0.06685336387759833,0.27803805579488156,0.8899749859800575,0.07418204490556335
PANEL_2X2,PANEL_4X4,panels,panels,True,0.0015081558474611722,0.0011065726449964758,0.00041647235038742316,0.0030014225469996176,0.00041647235038742316,0.0030014225469996176,0.0010928384086459463,3,0.0014764567540281204,0.07519824902500333,-0.47822817049893634,0.702098592228476,0.07410827735050596
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,False,-0.009987842042699558,-0.019174535944751887,4.487174812017243e-05,-0.010833861931466961,-0.019174535944751887,4.487174812017243e-05,0.007869062640295854,2,-0.009835850403104507,0.07110712574268906,0.41163645867796134,0.106973652833926,0.07393163547275702
