name,q,expected_pnl,mc_mean_path,std_path,std_100,p01_path,p05_path,prob_gt_0_norm,prob_gt_250k_norm,prob_gt_500k_norm,prob_gt_1m_norm,objective_lambda_0,objective_lambda_0.25,objective_lambda_0.5,objective_lambda_1,objective_lambda_2
ac_hedge_+38,"(38, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160603.41199643537,167311.62393461156,4426451.328629011,442645.13286290114,-10433683.139443524,-5530517.655084309,0.641632775995369,0.4199740179113256,0.22161613773637545,0.02895890598826463,160603.41199643537,49942.12878071009,-60719.154435015196,-282041.72086646577,-724686.8537293669
ac_hedge_+39,"(39, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160528.41199643537,167367.60756486602,4427521.656659636,442752.16566596355,-10103608.53600665,-5579694.392858164,0.6415367349245278,0.41992688812493023,0.22162088373516992,0.028978009078485252,160528.41199643537,49840.37057994449,-60847.6708365464,-282223.7536695282,-724975.9193354917
ac_hedge_-39,"(-39, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160528.41199643537,157150.8844050297,8953690.290756255,895369.0290756256,-37670033.64819821,-16837399.82546349,0.5711439917707807,0.46020111951199394,0.3522913821570984,0.1742325888469216,160528.41199643537,-63313.84527247102,-287156.1025413774,-734840.6170791902,-1630209.6461548158
ac_hedge_+40,"(40, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160453.41199643537,167423.59119512036,4430895.9810384335,443089.59810384334,-9767574.988795152,-5635118.089162478,0.6413703441750185,0.41992087927144983,0.2217441907493612,0.029062380395193276,160453.41199643537,49681.01247047454,-61091.387055486295,-282636.18610740796,-725725.7842112513
ac_hedge_-40,"(-40, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160453.41199643537,156944.9007747755,9041649.4987906,904164.9498790599,-38028391.81131912,-17028977.79558077,0.5704265893467151,0.46055409342291315,0.35363089817017423,0.17656569528933636,160453.41199643537,-65587.8254733296,-291629.0629430946,-743711.5378826245,-1647876.4877616845
ac_hedge_+41,"(41, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160378.41199643537,167479.57482537456,4436569.0447122445,443656.90447122446,-9440027.798627984,-5695437.101791609,0.6411341496552772,0.419955812939281,0.2219854388506866,0.029212062365488047,160378.41199643537,49464.18587862926,-61450.04023917686,-283278.4924747891,-726935.3969460136
ac_hedge_-41,"(-41, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160378.41199643537,156738.9171445211,9129879.29899961,912987.929899961,-38380399.03959203,-17220518.37935576,0.5697207392872231,0.46090145119673315,0.3549504703583537,0.17888006658156252,160378.41199643537,-67868.57047855487,-296115.5529535451,-752609.5179035256,-1665597.4478034866
ac_hedge_-42,"(-42, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160303.4119964354,156532.9335142669,9218371.921806302,921837.1921806302,-38732139.60836802,-17407011.962223284,0.5690262363090621,0.46124329011700077,0.3562503913165538,0.18117543628268912,160303.4119964354,-70155.88604872214,-300615.18409387965,-761533.7801841948,-1683370.972364825
ac_hedge_+42,"(42, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160303.4119964354,167535.55845562887,4444532.04525957,444453.204525957,-9108589.596946716,-5759161.971276966,0.6408290045280295,0.42003132411349925,0.2223435699097201,0.02942715430721231,160303.4119964354,49190.11086494615,-61923.1902665431,-284149.7925295216,-728602.9970554786
ac_hedge_+43,"(43, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160228.4119964354,167591.54208588327,4454772.702765367,445477.2702765367,-8808912.642931763,-5824335.088547199,0.6404560592427018,0.4201468663139361,0.2228170986351929,0.029707807565293756,160228.4119964354,48859.09442730123,-62510.22314183295,-285248.8582801013,-730726.128556638
ac_hedge_-43,"(-43, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160228.4119964354,156326.94988401246,9307119.870417273,930711.9870417273,-39086663.20911349,-17590734.939000126,0.5683428764880055,0.46157970700221673,0.35753095542296753,0.18345156958044528,160228.4119964354,-72449.58476399642,-305127.5815244282,-770483.5750452919,-1701195.5620870192
ac_hedge_+44,"(44, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160153.4119964354,167647.52571613755,4467275.353545111,446727.53535451106,-8565089.34295518,-5889500.041867377,0.640016748083452,0.4203017189385818,0.22340412777745672,0.030054218723713624,160153.4119964354,48471.52815780764,-63210.355680820125,-286574.1233580756,-733301.6587125867
ac_hedge_-44,"(-44, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160153.4119964354,156120.96625375812,9396115.910045443,939611.5910045443,-39450183.505533285,-17775904.609462194,0.5676704575215669,0.46191079806407814,0.3587924581696105,0.1857082615914899,160153.4119964354,-74749.48575470067,-309652.3835058367,-779458.1790081089,-1719069.7700126532
ac_hedge_-45,"(-45, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160078.4119964354,155914.98262350383,9485353.05757388,948535.3057573879,-39819886.255046725,-17964007.5458491,0.5670087789610752,0.46223665878166675,0.36003519555430197,0.18794533571883104,160078.4119964354,-77055.41444291157,-314189.2408822585,-788456.8937609525,-1736992.1995183404
ac_hedge_+45,"(45, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160078.4119964354,167703.5093463919,4482021.068067804,448202.1068067804,-8360068.23826401,-5958508.568628358,0.6395127725433774,0.42049499662909,0.2241023672061349,0.030466621044578514,160078.4119964354,48027.88529474031,-64022.64140695479,-288123.69481034495,-736325.8016171254
ac_hedge_-46,"(-46, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160003.4119964354,155708.9989932496,9574824.571644487,957482.4571644487,-40183043.21071584,-18157524.642608963,0.56635764241573,0.46255738379022493,0.3612594635295322,0.19016264206745026,160003.4119964354,-79367.20229467677,-318737.81658578897,-797479.0451680133,-1754961.502332462
ac_hedge_+46,"(46, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",160003.4119964354,167759.4929766462,4498987.79104141,449898.77910414094,-8196041.090013198,-6030438.837502675,0.6389460819017978,0.42072566043127413,0.22490915650487459,0.030945274323733594,160003.4119964354,47528.71722040017,-64945.977555635065,-289895.36710770556,-739794.1462118465
ac_hedge_+47,"(47, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159928.4119964354,167815.47660690045,4518150.501300236,451815.0501300236,-8106198.70271052,-6103556.633109885,0.6383188514339255,0.4209925304884359,0.22582149066942503,0.03149045338609704,159928.4119964354,46974.6494639295,-65979.11306857641,-291886.63813358825,-743701.6882636119
ac_hedge_-47,"(-47, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159928.4119964354,155503.01536299527,9664523.94315581,966452.3943155811,-40557575.77385544,-18346109.174458325,0.5657168517310627,0.46287306678326234,0.3624655575039557,0.19236005591875566,159928.4119964354,-81684.68658245986,-323297.78516135516,-806523.9823191457,-1772976.3766347268
ac_hedge_+48,"(48, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159853.41199643543,167871.4602371548,4539481.388879506,453948.13888795057,-8034147.698606864,-6177404.002016818,0.6376334587193084,0.4212942999801442,0.2268360484503793,0.032102435472553495,159853.41199643543,46366.37727444779,-67120.65744753985,-294094.72689151514,-748042.8657794658
ac_hedge_-48,"(-48, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159853.41199643543,155297.03173274093,9754444.886154242,975444.4886154241,-40912307.09840714,-18531330.217515156,0.5650862131440507,0.46318380042683405,0.36365377189252734,0.19453747626408135,159853.41199643543,-84007.7101574206,-327868.83231127664,-815591.0766189888,-1791035.565234413
ac_hedge_-49,"(-49, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159778.41199643543,155091.04810248667,9844581.329103507,984458.1329103507,-41291161.33564673,-18722280.214387853,0.5644655354169531,0.4634896762849189,0.36482439971155634,0.1966948243971015,159778.41199643543,-86336.12123115224,-332450.6544587399,-824679.7209139152,-1809137.853824266
ac_hedge_+49,"(49, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159778.41199643543,167927.443867409,4562950.046482118,456295.00464821176,-8004837.372735069,-6252870.898066948,0.6368924585365802,0.421629550004123,0.2279492228497208,0.03278148679303307,159778.41199643543,45704.66083438249,-68369.09032767045,-296516.59265177633,-752811.5972999881
ac_hedge_+50,"(50, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159703.41199643543,167983.4274976635,4588523.672437885,458852.3672437885,-8000618.893105245,-6331731.449461034,0.6360985568374267,0.4219967650941499,0.2291571532612433,0.033527848536640655,159703.41199643543,44990.32018548831,-69722.77162545882,-299148.95524735306,-758001.3224911415
ac_hedge_-50,"(-50, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159703.41199643543,154885.0644722323,9934927.406517375,993492.7406517375,-41657548.75124941,-18909828.762475934,0.5638546299517797,0.46379078475491214,0.36597773221520313,0.19883204256472653,159703.41199643543,-88669.77316649896,-337042.95832943334,-833789.3286553021,-1827282.0693070397
ac_hedge_-51,"(-51, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159628.41199643543,154679.08084197805,10025477.450941205,1002547.7450941205,-42021075.89177697,-19097357.169316653,0.563253310887151,0.4640872150123218,0.367114058570179,0.2009490926757892,159628.41199643543,-91008.5242770947,-341645.4605506248,-842919.3330976851,-1845467.0781918056
ac_hedge_+51,"(51, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159628.41199643543,168039.41112791773,4616167.28222434,461616.72822243406,-8001905.810677558,-6411871.892428294,0.6352545842831887,0.42239434907175144,0.23045575873885893,0.03434172263885527,159628.41199643543,44224.22994082692,-71179.9521147816,-301988.3162259986,-763605.0444484327
ac_hedge_-52,"(-52, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159553.41199643543,154473.0972117237,10116225.985268174,1011622.5985268174,-42393812.11997755,-19280557.18553559,0.562661395179171,0.46437905496383297,0.368233665565631,0.20304595506661133,159553.41199643543,-93352.23763526892,-346257.88726697327,-852069.1865303819,-1863691.7850571994
ac_hedge_+52,"(52, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159553.41199643543,168095.39475817207,4645843.925656348,464584.39256563474,-8017991.881444569,-6493674.502615049,0.6343634698046363,0.422820640943053,0.23184077188326901,0.03522325760755892,159553.41199643543,43407.31385502675,-72738.78428638194,-305030.9805691993,-769615.373134834
ac_hedge_-53,"(-53, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159478.41199643543,154267.11358146934,10207167.715376457,1020716.7715376457,-42744759.662034936,-19464466.40386928,0.562078702667801,0.46466639120796954,0.3693368373554027,0.20512262732235154,159478.41199643543,-95700.780887976,-350879.9737723874,-861238.3595412103,-1881955.131078856
ac_hedge_+53,"(53, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159478.41199643543,168151.37838842632,4677514.906952347,467751.4906952347,-8051794.760044763,-6574111.961855483,0.6334282146111535,0.42327393057313156,0.2333077728554786,0.03617253470386088,159478.41199643543,42540.53932262676,-74397.33335118191,-308273.07869879925,-776024.5693940339
ac_hedge_+54,"(54, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159403.41199643543,168207.3620186807,4711140.005040053,471114.00050400535,-8106780.855692525,-6656548.583533102,0.6324518670321221,0.42375247389714693,0.23485222305391934,0.0371895547605161,159403.41199643543,41624.911870434094,-76153.58825556724,-311710.5885075699,-782824.5890115753
ac_hedge_-54,"(-54, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159403.41199643543,154061.12995121512,10298297.523074174,1029829.7523074175,-43095187.68168747,-19650976.462249838,0.5615050561301055,0.46494930900264575,0.37042385523006227,0.20717912315289017,159403.41199643543,-98054.02608041893,-355511.4641572733,-870426.340310982,-1900256.0926183995
ac_hedge_-55,"(-55, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159328.41199643546,153855.14632096078,10389610.45933927,1038961.0459339271,-43452091.37225966,-19838599.053849276,0.5609402813216269,0.4652278922389575,0.3714949974162707,0.20921547132187507,159328.41199643546,-100411.8494870463,-360152.1109705281,-879632.6339374916,-1918593.6798714187
ac_hedge_+55,"(55, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159328.41199643546,168263.34564893504,4746677.691663938,474667.7691663938,-8166005.6774663245,-6740921.808649106,0.63143749852314,0.4242545074588032,0.23646949802893275,0.038274225900593116,159328.41199643546,40661.469704837014,-78005.47258676143,-315339.3571699583,-790007.1263363521
ac_hedge_+56,"(56, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159253.41199643546,168319.3292791893,4784085.345091087,478408.5345091087,-8229280.527112375,-6829054.779744185,0.6303881811152996,0.42477826210072345,0.23815491925232923,0.039426352392608895,159253.41199643546,39651.27836915829,-79950.85525811889,-319155.12251267326,-797563.6570217819
ac_hedge_-56,"(-56, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159253.41199643546,153649.1626907065,10481101.737841882,1048110.1737841882,-43821200.65770799,-20030716.02873594,0.5603842070070444,0.4655022234206168,0.37255053890123957,0.21123171462745616,159253.41199643546,-102774.1314496116,-364801.6748956586,-888856.7617877527,-1936966.935571941
ac_hedge_+57,"(57, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159178.41199643546,168375.31290944363,4823319.457470596,482331.9457470596,-8293993.011825318,-6917160.998307814,0.6293069665294386,0.42532197566659014,0.23990378440883392,0.04064562484651987,159178.41199643546,38595.42555967056,-81987.56087709434,-323153.53375062416,-805485.4794976837
ac_hedge_-57,"(-57, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159178.41199643546,153443.17906045215,10572766.728737382,1057276.6728737382,-44168365.49952325,-20224542.283162132,0.5598366649811762,0.46577238364848156,0.37359075128019303,0.21322790893315957,159178.41199643546,-105140.7562219991,-369459.9244404336,-898098.2608773027,-1955374.933751041
ac_hedge_-58,"(-58, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159103.41199643546,153237.19543019784,10664600.952718494,1066460.0952718495,-44532836.840422206,-20412823.1148303,0.5592974900812951,0.46603845260967913,0.374615902624895,0.21520412224729285,159103.41199643546,-107511.61182152692,-374126.6356394893,-907356.683275414,-1973816.7785472637
ac_hedge_+58,"(58, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159103.41199643546,168431.29653969788,4864335.834174847,486433.5834174847,-8367045.241501736,-7006146.355031128,0.6281968671211724,0.4258839046100338,0.2417113959286164,0.041931611918840705,159103.41199643546,37495.01614206428,-84113.3797123069,-327330.1714210493,-813763.7548385339
ac_hedge_-59,"(-59, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159028.41199643546,153031.2117999436,10756600.07531544,1075660.007531544,-44887623.63136735,-20600509.727383595,0.5587665201916467,0.46630050857086336,0.37562625737145305,0.21716043384923,159028.41199643546,-109886.58988645053,-378801.5917693365,-916631.5955351085,-1992291.6030666525
ac_hedge_+59,"(59, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",159028.41199643546,168487.28016995225,4907089.783729709,490708.9783729709,-8446781.734478453,-7095976.2030818965,0.6270608387684751,0.4264623344390661,0.2435730875340048,0.04328375365601274,159028.41199643546,36351.16740319274,-86326.07719004998,-331680.56637653545,-822389.5447495063
ac_hedge_-60,"(-60, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158953.41199643546,152825.22816968925,10848759.901433526,1084875.9901433527,-45246701.49710366,-20790315.601361807,0.558243596240984,0.4665586283751848,0.37662207622573873,0.21909693346090608,158953.41199643546,-112265.5855394027,-383484.58307524084,-925922.5781469172,-2010798.56829027
ac_hedge_+60,"(60, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158953.41199643546,168543.26380020657,4951536.297216792,495153.62972167914,-8529581.716959674,-7186127.91776166,0.6259017657630828,0.42705558895639717,0.24548424862724694,0.04470135656428508,158953.41199643546,35165.004566015676,-88623.40286440411,-336200.21772524365,-831353.8474469228
ac_hedge_-61,"(-61, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158878.41199643546,152619.24453943493,10941076.370117875,1094107.6370117874,-45619463.11729133,-20981200.543208413,0.5577285621938626,0.4668128874425877,0.37760361608488996,0.2210137204618305,158878.41199643546,-114648.49725651139,-388175.4065094582,-935229.2250153519,-2029336.8620271394
ac_hedge_+61,"(61, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158878.41199643546,168599.24743046088,4997630.216297541,499763.0216297541,-8612207.925968157,-7277205.356368826,0.6247224477212028,0.4276620382845191,0.24744034639835655,0.04618359045315836,158878.41199643546,33937.656588996935,-91003.09881844159,-340884.6096333186,-840647.6312630727
ac_hedge_-62,"(-62, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158803.4119964355,152413.26090918065,11033545.549535537,1103354.5549535537,-45990927.394544296,-21172448.49624142,0.5572212650363771,0.46706335977308283,0.37857112997347814,0.22291090314593237,158803.4119964355,-117035.22674195294,-392873.86548034137,-944551.1429571182,-2047905.697910672
ac_hedge_+62,"(62, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158803.4119964355,168655.23106071525,5045326.389260557,504532.63892605563,-8702230.986982396,-7369946.173576854,0.6235255884886959,0.4282801056895005,0.24943694558141977,0.0477294870591721,158803.4119964355,32670.252264921583,-93462.90746659233,-345729.22692962014,-850261.8658556758
ac_hedge_-63,"(-63, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158728.4119964355,152207.27727892634,11126163.63216554,1112616.363216554,-46354610.94674575,-21359423.97361088,0.5567215547569594,0.46731011795267274,0.37952486699302845,0.22478859801855705,158728.4119964355,-119425.67880770302,-397579.76961184153,-953887.9512201186,-2066504.3144366727
ac_hedge_+63,"(63, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158728.4119964355,168711.2146909695,5094579.814725805,509457.9814725805,-8797058.288231391,-7463858.467076429,0.6223137869815387,0.42890827323873376,0.2514697258332529,0.04933794041868961,158728.4119964355,31363.91662829036,-96000.57873985477,-350729.569476145,-860187.5509487255
ac_hedge_+64,"(64, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",158653.4119964355,168767.19832122378,5145345.7728493055,514534.57728493056,-8892902.975161962,-7559059.363747471,0.6210895298740945,0.42954508634532895,0.25353449674923945,0.05100770892338381,158653.4119964355,30019.76767520285,-98613.87664602979,-355881.1652884951,-870415.7425734256
