day,product,trader,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
3,VEV_4000,Mark 38,150,287,355641.0,0.0033333333333333335,0.0,6.834205488075688,49.0,1.0,0.47333333333333333,50,0.17073170731707318,2.892378546894681,0.005973602801030407
3,VEV_4500,Mark 22,2,5,3656.0,4.25,4.25,6.7175144212722016,26.0,0.0,0.5,50,5.2,11.627553482998906,0.8947368421052632
3,VEV_4500,Mark 38,2,5,3656.0,-4.25,-4.25,6.7175144212722016,-26.0,1.0,0.5,50,-5.2,-11.627553482998906,-0.8947368421052632
3,VEV_5000,Mark 22,2,5,1171.0,6.75,6.75,6.7175144212722016,38.5,0.0,1.0,50,7.7,17.21772342674838,1.4210526315789473
3,VEV_5000,Mark 38,2,5,1171.0,-6.75,-6.75,6.7175144212722016,-38.5,1.0,0.0,50,-7.7,-17.21772342674838,-1.4210526315789473
3,VEV_5100,Mark 22,2,5,719.0,6.0,6.0,6.363961030678928,34.5,0.0,1.0,50,6.9,15.428869044748549,1.3333333333333333
3,VEV_5100,Mark 38,2,5,719.0,-6.0,-6.0,6.363961030678928,-34.5,1.0,0.0,50,-6.9,-15.428869044748549,-1.3333333333333333
3,VEV_5200,Mark 01,11,34,2225.0,2.727272727272727,3.0,5.31207886031277,95.0,0.0,0.7272727272727273,50,2.7941176470588234,16.29236558853834,1.702787284449374
3,VEV_5200,Mark 14,19,75,5555.0,0.05263157894736842,-0.5,5.348662181751894,-37.5,0.0,0.47368421052631576,50,-0.5,-4.330127018922193,0.042892171177544666
3,VEV_5200,Mark 22,32,114,8145.0,-0.6875,-1.25,5.454725681284488,-32.0,0.9375,0.46875,50,-0.2807017543859649,-2.9970745970614208,-0.7129757798581362
3,VEV_5200,Mark 38,2,5,365.0,-4.5,-4.5,4.242640687119285,-25.5,1.0,0.0,50,-5.1,-11.403946685248927,-1.5000000000000002
3,VEV_5300,Mark 01,69,222,6512.0,0.3115942028985507,0.5,2.294657236474998,57.0,0.0,0.5217391304347826,50,0.25675675675675674,3.8255895147199386,1.1279662165666715
3,VEV_5300,Mark 14,10,31,965.0,0.75,0.5,2.8012893856619354,35.5,0.0,0.7,50,1.1451612903225807,6.375988221950509,0.8466487815452376
3,VEV_5300,Mark 22,80,256,7561.0,-0.31875,-0.5,2.37370051057922,-82.0,0.9875,0.3875,50,-0.3203125,-5.125,-1.20107261156402
3,VEV_5300,Mark 38,1,3,84.0,-3.5,-3.5,,-10.5,1.0,0.0,50,-3.5,-6.062177826491071,
3,VEV_5400,Mark 01,108,364,2758.0,0.14351851851851852,0.0,0.939901878767105,55.5,0.0,0.39814814814814814,50,0.15247252747252749,2.9089904219033236,1.5868552123365889
3,VEV_5400,Mark 14,6,22,201.0,0.0,0.25,1.4832396974191326,5.5,0.0,0.5,50,0.25,1.1726039399558574,0.0
3,VEV_5400,Mark 22,114,386,2959.0,-0.13596491228070176,-0.0,0.966896979346539,-61.0,0.9912280701754386,0.2543859649122807,50,-0.15803108808290156,-3.1048182512116544,-1.5014091872877067
3,VEV_5500,Mark 01,118,404,663.0,0.0423728813559322,0.0,0.39535914207730843,20.5,0.0,0.1271186440677966,50,0.050742574257425746,1.019913119965239,1.1642257885594995
3,VEV_5500,Mark 14,1,5,5.0,-1.0,-1.0,,-5.0,0.0,0.0,50,-1.0,-2.23606797749979,
3,VEV_5500,Mark 22,119,409,668.0,-0.03361344537815126,-0.0,0.4051108471292241,-15.5,1.0,0.07563025210084033,50,-0.037897310513447434,-0.7664256734729306,-0.9051334996574886
3,VEV_6000,Mark 01,123,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
3,VEV_6000,Mark 22,123,419,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
3,VEV_6500,Mark 01,123,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
3,VEV_6500,Mark 22,123,419,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
1,HYDROGEL_PACK,Mark 14,370,1467,14661555.0,1.412162162162162,1.0,18.24140999684013,1364.5,0.0,0.5054054054054054,100,0.9301295160190866,35.625296133618924,1.4891108500524242
1,HYDROGEL_PACK,Mark 22,5,18,179969.0,-8.6,-11.5,17.963156738168266,-127.5,0.0,0.2,100,-7.083333333333333,-30.05203820042827,-1.0705348111580932
1,HYDROGEL_PACK,Mark 38,375,1485,14841524.0,-1.2786666666666666,-0.5,18.250311647279243,-1237.0,1.0,0.49066666666666664,100,-0.832996632996633,-32.10010646426013,-1.3567589422750577
1,VELVETFRUIT_EXTRACT,Mark 01,157,884,4638275.0,-0.09554140127388536,-1.0,9.594024208135384,-256.5,0.0,0.46496815286624205,100,-0.290158371040724,-8.627028583002707,-0.12477874776324938
1,VELVETFRUIT_EXTRACT,Mark 14,209,1132,5939136.0,-1.2607655502392345,-2.0,9.064946825523949,-1564.0,0.0,0.430622009569378,100,-1.3816254416961131,-46.48507492532114,-2.010676562553093
1,VELVETFRUIT_EXTRACT,Mark 22,50,335,1756459.0,-2.3,-4.0,10.792098394432013,-781.0,0.14,0.42,100,-2.3313432835820898,-42.670588283706756,-1.5069781031352925
1,VELVETFRUIT_EXTRACT,Mark 49,40,380,1995074.0,-2.575,-3.0,10.494534597125133,-734.5,0.025,0.375,100,-1.9328947368421052,-37.67905498032729,-1.5518296499140094
1,VELVETFRUIT_EXTRACT,Mark 55,382,2098,11007734.0,0.8219895287958116,1.0,9.346900799814335,1854.0,1.0,0.5392670157068062,100,0.8836987607244995,40.476876144080364,1.718819741550479
1,VELVETFRUIT_EXTRACT,Mark 67,58,519,2723756.0,3.146551724137931,4.0,10.475957696324112,1482.0,1.0,0.5862068965517241,100,2.8554913294797686,65.052579889571,2.2874685724731254
1,VEV_4000,Mark 14,161,327,408018.0,-0.040372670807453416,0.0,8.16394036971415,109.5,0.0,0.4472049689440994,100,0.3348623853211009,6.055363836522175,-0.06274810212428733
1,VEV_4000,Mark 22,1,1,1233.0,-24.5,-24.5,,-24.5,0.0,0.0,100,-24.5,-24.5,
1,VEV_4000,Mark 38,162,328,409251.0,0.19135802469135801,0.0,8.362355719255788,-85.0,1.0,0.49382716049382713,100,-0.25914634146341464,-4.693339858180978,0.29125644804592854
1,VEV_4500,Mark 22,1,1,733.0,-22.5,-22.5,,-22.5,0.0,0.0,100,-22.5,-22.5,
1,VEV_4500,Mark 38,1,1,733.0,22.5,22.5,,22.5,1.0,1.0,100,22.5,22.5,
1,VEV_5000,Mark 22,1,1,238.0,-20.0,-20.0,,-20.0,0.0,0.0,100,-20.0,-20.0,
1,VEV_5000,Mark 38,1,1,238.0,20.0,20.0,,20.0,1.0,1.0,100,20.0,20.0,
1,VEV_5100,Mark 22,1,1,152.0,-17.0,-17.0,,-17.0,0.0,0.0,100,-17.0,-17.0,
1,VEV_5100,Mark 38,1,1,152.0,17.0,17.0,,17.0,1.0,1.0,100,17.0,17.0,
1,VEV_5200,Mark 14,6,21,1818.0,-4.083333333333333,-7.25,8.254796585420301,-66.5,0.0,0.3333333333333333,100,-3.1666666666666665,-14.511489700693494,-1.2116692413754222
1,VEV_5200,Mark 22,7,22,1905.0,1.7857142857142858,7.0,9.681843586739832,54.5,0.8571428571428571,0.5714285714285714,100,2.477272727272727,11.619439041380769,0.48798102037984287
1,VEV_5200,Mark 38,1,1,87.0,12.0,12.0,,12.0,1.0,1.0,100,12.0,12.0,
1,VEV_5300,Mark 01,32,110,4784.0,-0.5,-0.5,3.65221982873695,-11.5,0.0,0.375,100,-0.10454545454545454,-1.0964819776324313,-0.7744405477707369
1,VEV_5300,Mark 14,6,19,922.0,0.6666666666666666,-0.25,2.3166067138525404,16.0,0.0,0.5,100,0.8421052631578947,3.670651741928988,0.7049073768502413
1,VEV_5300,Mark 22,39,130,5747.0,0.10256410256410256,0.5,3.679923281486291,-12.5,0.9743589743589743,0.5128205128205128,100,-0.09615384615384616,-1.0963225241337866,0.1740559697107736
1,VEV_5300,Mark 38,1,1,41.0,8.0,8.0,,8.0,1.0,1.0,100,8.0,8.0,
1,VEV_5400,Mark 01,75,262,3815.0,-0.12,-0.5,1.6842674243589575,12.0,0.0,0.4266666666666667,100,0.04580152671755725,0.7413624758582585,-0.6170222552020586
1,VEV_5400,Mark 14,5,19,360.0,-1.6,-1.0,2.382225849914319,-38.0,0.0,0.4,100,-2.0,-8.717797887081346,-1.501834414284583
1,VEV_5400,Mark 22,80,281,4175.0,0.2125,0.5,1.753432438520429,26.0,1.0,0.5125,100,0.09252669039145907,1.5510299643069232,1.0839640804630164
1,VEV_5500,Mark 01,89,310,1846.0,-0.09550561797752809,0.0,0.8786495464838423,-14.0,0.0,0.29213483146067415,100,-0.04516129032258064,-0.7951465679458908,-1.0254352279711494
1,VEV_5500,Mark 14,3,11,77.0,-0.6666666666666666,-0.5,0.7637626158259734,-8.5,0.0,0.0,100,-0.7727272727272727,-2.5628464289109907,-1.5118578920369086
1,VEV_5500,Mark 22,92,321,1923.0,0.11413043478260869,-0.0,0.8773814088786944,22.5,1.0,0.33695652173913043,100,0.07009345794392523,1.255827537418382,1.247690756519089
1,VEV_6000,Mark 01,97,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
1,VEV_6000,Mark 22,97,340,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
1,VEV_6500,Mark 01,97,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
1,VEV_6500,Mark 22,97,340,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
2,HYDROGEL_PACK,Mark 14,300,1202,12004187.0,-1.2233333333333334,-1.0,17.336048689636684,-1475.5,0.0,0.4633333333333333,100,-1.2275374376039934,-42.55856540327332,-1.2222366964120086
2,HYDROGEL_PACK,Mark 22,7,26,259265.0,-9.285714285714286,-9.0,16.131896827034794,-138.5,0.0,0.14285714285714285,100,-5.326923076923077,-27.16208471663849,-1.5229263495181655
2,HYDROGEL_PACK,Mark 38,307,1228,12263452.0,1.4071661237785016,1.0,17.326837417257586,1614.0,1.0,0.5244299674267101,100,1.3143322475570032,46.057922744702715,1.4229684098362982
2,VELVETFRUIT_EXTRACT,Mark 01,183,1033,5431283.0,-0.12021857923497267,0.0,9.414699516443829,-479.5,0.0,0.4972677595628415,100,-0.4641819941916747,-14.918956606107146,-0.17273910795130187
2,VELVETFRUIT_EXTRACT,Mark 14,207,1156,6077212.0,-1.6111111111111112,-2.0,7.6283338866132935,-1855.0,0.0,0.391304347826087,100,-1.6046712802768166,-54.55882352941177,-3.038652044761136
2,VELVETFRUIT_EXTRACT,Mark 22,45,284,1493701.0,0.2777777777777778,1.5,7.810653822268218,54.0,0.06666666666666667,0.5555555555555556,100,0.19014084507042253,3.204310477123404,0.2385702943250781
2,VELVETFRUIT_EXTRACT,Mark 49,41,419,2201895.0,-2.682926829268293,-2.0,6.8945232771753115,-1203.0,0.024390243902439025,0.3170731707317073,100,-2.8711217183770885,-58.77039584014759,-2.491704374197857
2,VELVETFRUIT_EXTRACT,Mark 55,408,2276,11965751.0,0.8909313725490197,1.0,8.531614346444524,2401.0,1.0,0.5392156862745098,100,1.054920913884007,50.32757806844574,2.1093231436440516
2,VELVETFRUIT_EXTRACT,Mark 67,60,554,2912122.0,1.4916666666666667,2.0,7.6138208779548995,1082.5,1.0,0.5833333333333334,100,1.953971119133574,45.99101799767096,1.5175560998079345
2,VEV_4000,Mark 14,127,253,317282.0,-1.110236220472441,-2.0,9.100609038102446,-411.5,0.0,0.3858267716535433,100,-1.6264822134387351,-25.870783343958482,-1.3748230179302379
2,VEV_4000,Mark 38,127,253,317282.0,1.110236220472441,2.0,9.10060903810245,411.5,1.0,0.5905511811023622,100,1.6264822134387351,25.870783343958482,1.3748230179302372
2,VEV_5200,Mark 14,8,26,2150.0,2.8125,2.0,5.338120990974794,70.0,0.0,0.625,100,2.6923076923076925,13.728129459672884,1.490215621151743
2,VEV_5200,Mark 22,8,26,2150.0,-2.8125,-2.0,5.338120990974794,-70.0,1.0,0.375,100,-2.6923076923076925,-13.728129459672884,-1.490215621151743
2,VEV_5300,Mark 01,30,102,4397.0,-0.23333333333333334,-1.0,3.359837160805035,-38.5,0.0,0.4,100,-0.37745098039215685,-3.812068040460196,-0.38038132197429697
2,VEV_5300,Mark 14,14,55,2355.0,0.6785714285714286,1.0,3.232093527642505,34.5,0.0,0.5714285714285714,100,0.6272727272727273,4.6519790509963705,0.7855533190649868
2,VEV_5300,Mark 22,44,157,6752.0,-0.056818181818181816,-0.0,3.3099847345444884,4.0,0.9772727272727273,0.4772727272727273,100,0.025477707006369428,0.31923475378704885,-0.11386432595559116
2,VEV_5400,Mark 01,77,271,3453.0,-0.09090909090909091,0.0,1.5638331633136018,-23.5,0.0,0.36363636363636365,100,-0.08671586715867159,-1.4275233371923493,-0.5101081457610034
2,VEV_5400,Mark 14,2,7,107.0,-1.25,-1.25,1.0606601717798212,-6.5,0.0,0.0,100,-0.9285714285714286,-2.456769074559977,-1.666666666666667
2,VEV_5400,Mark 22,79,278,3560.0,0.12025316455696203,0.5,1.5591236646759865,30.0,1.0,0.5063291139240507,100,0.1079136690647482,1.7992804317122015,0.6855347847611852
2,VEV_5500,Mark 01,90,319,1520.0,-0.022222222222222223,0.0,0.7786155644818779,-11.0,0.0,0.28888888888888886,100,-0.034482758620689655,-0.6158817620514397,-0.27076071978882044
2,VEV_5500,Mark 14,3,11,62.0,-0.5,0.0,0.8660254037844386,-6.0,0.0,0.0,100,-0.5454545454545454,-1.8090680674665818,-1.0
2,VEV_5500,Mark 22,93,330,1582.0,0.03763440860215054,-0.0,0.7810129958411346,17.0,1.0,0.3118279569892473,100,0.051515151515151514,0.9358192003574065,0.46469533168878646
2,VEV_6000,Mark 01,94,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
2,VEV_6000,Mark 22,94,332,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
2,VEV_6500,Mark 01,94,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
2,VEV_6500,Mark 22,94,332,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
3,HYDROGEL_PACK,Mark 14,329,1339,13393673.0,1.627659574468085,0.0,18.83971530728017,1734.0,0.0,0.49848024316109424,100,1.2949962658700522,47.38695521996186,1.5670656479814724
3,HYDROGEL_PACK,Mark 22,6,24,240205.0,-0.8333333333333334,-1.5,26.733250207684563,46.0,0.0,0.5,100,1.9166666666666667,9.38971068066885,-0.07635590272269076
3,HYDROGEL_PACK,Mark 38,335,1363,13633878.0,-1.5835820895522388,-0.0,18.956905090316585,-1780.0,1.0,0.46567164179104475,100,-1.305942773294204,-48.2138790854219,-1.528957976509206
3,VELVETFRUIT_EXTRACT,Mark 01,164,875,4583445.0,-0.5213414634146342,0.5,9.045615588760107,-574.0,0.0,0.5060975609756098,100,-0.656,-19.40474168856674,-0.7380844626024016
3,VELVETFRUIT_EXTRACT,Mark 14,223,1201,6289905.0,-0.6973094170403588,-0.0,9.55527267907083,-1073.5,0.0,0.4663677130044843,100,-0.8938384679433805,-30.97637156506906,-1.0897700718834211
3,VELVETFRUIT_EXTRACT,Mark 22,30,216,1131161.0,3.966666666666667,3.0,9.207318428493615,766.5,0.2,0.6333333333333333,100,3.548611111111111,52.1537191067585,2.3596803220290252
3,VELVETFRUIT_EXTRACT,Mark 49,39,366,1918555.0,-0.8589743589743589,-0.0,8.620621480488024,-380.5,0.0,0.48717948717948717,100,-1.039617486338798,-19.889053611268498,-0.6222629267056903
3,VELVETFRUIT_EXTRACT,Mark 55,400,2142,11219022.0,0.4625,0.0,9.393171611991917,1423.5,1.0,0.485,100,0.6645658263305322,30.757266682550203,0.9847579052203055
3,VELVETFRUIT_EXTRACT,Mark 67,46,424,2221932.0,-0.6413043478260869,-1.25,9.891445823694928,-162.0,0.9782608695652174,0.43478260869565216,100,-0.38207547169811323,-7.867415485093839,-0.4397271929802376
3,VEV_4000,Mark 14,146,276,341997.0,1.4075342465753424,2.0,9.389833721978537,315.5,0.0,0.547945205479452,100,1.1431159420289856,18.99086832428009,1.811246238681535
3,VEV_4000,Mark 22,2,5,6156.0,2.75,2.75,13.08147545195113,23.0,0.0,0.5,100,4.6,10.285912696499032,0.2972972972972973
3,VEV_4000,Mark 38,148,281,348153.0,-1.4256756756756757,-2.0,9.38923338840767,-338.5,1.0,0.4391891891891892,100,-1.204626334519573,-20.193217035303597,-1.8472320841581078
3,VEV_4500,Mark 22,2,5,3656.0,4.25,4.25,12.374368670764582,30.0,0.0,0.5,100,6.0,13.416407864998737,0.4857142857142857
3,VEV_4500,Mark 38,2,5,3656.0,-4.25,-4.25,12.374368670764582,-30.0,1.0,0.5,100,-6.0,-13.416407864998737,-0.4857142857142857
3,VEV_5000,Mark 22,2,5,1171.0,6.75,6.75,12.374368670764582,42.5,0.0,0.5,100,8.5,19.00657780874821,0.7714285714285715
3,VEV_5000,Mark 38,2,5,1171.0,-6.75,-6.75,12.374368670764582,-42.5,1.0,0.5,100,-8.5,-19.00657780874821,-0.7714285714285715
3,VEV_5100,Mark 22,2,5,719.0,6.0,6.0,10.606601717798213,37.5,0.0,0.5,100,7.5,16.77050983124842,0.8
3,VEV_5100,Mark 38,2,5,719.0,-6.0,-6.0,10.606601717798213,-37.5,1.0,0.5,100,-7.5,-16.77050983124842,-0.8
3,VEV_5200,Mark 01,11,34,2225.0,2.772727272727273,3.0,5.680508940067062,124.0,0.0,0.7272727272727273,100,3.6470588235294117,21.265824557671095,1.6188859319906685
3,VEV_5200,Mark 14,19,75,5555.0,-0.05263157894736842,0.5,5.734628576663069,-44.5,0.0,0.5263157894736842,100,-0.5933333333333334,-5.138417395787669,-0.0400053344002371
3,VEV_5200,Mark 22,32,114,8145.0,-0.640625,-0.75,5.921849066885084,-51.5,0.9375,0.40625,100,-0.4517543859649123,-4.823416929645724,-0.6119578889381005
3,VEV_5200,Mark 38,2,5,365.0,-4.5,-4.5,7.7781745930520225,-28.0,1.0,0.5,100,-5.6,-12.521980673998822,-0.8181818181818183
3,VEV_5300,Mark 01,69,222,6512.0,0.38405797101449274,0.5,2.9805064309317024,129.0,0.0,0.5797101449275363,100,0.581081081081081,8.657913112260914,1.0703634367853465
3,VEV_5300,Mark 14,10,31,965.0,0.6,0.75,3.5418137224371984,19.0,0.0,0.5,100,0.6129032258064516,3.412500738508723,0.5357047955631639
3,VEV_5300,Mark 22,80,256,7561.0,-0.3375,-0.5,3.0850548278984027,-131.5,0.9875,0.35,100,-0.513671875,-8.21875,-0.9784888561222447
3,VEV_5300,Mark 38,1,3,84.0,-5.5,-5.5,,-16.5,1.0,0.0,100,-5.5,-9.526279441628825,
3,VEV_5400,Mark 01,108,364,2758.0,0.1574074074074074,0.0,1.1911828491594114,79.5,0.0,0.4444444444444444,100,0.2184065934065934,4.166932225969625,1.373278471779796
3,VEV_5400,Mark 14,6,22,201.0,-0.16666666666666666,0.75,2.3380903889000244,7.0,0.0,0.6666666666666666,100,0.3181818181818182,1.4924050144892729,-0.1746075739423945
3,VEV_5400,Mark 22,114,386,2959.0,-0.14035087719298245,-0.0,1.2612481034477518,-86.5,0.9912280701754386,0.2807017543859649,100,-0.22409326424870465,-4.402734077537838,-1.188138395954217
3,VEV_5500,Mark 01,118,404,663.0,0.029661016949152543,0.0,0.48609895268418996,16.5,0.0,0.16101694915254236,100,0.04084158415841584,0.8209056819232411,0.6628303033471904
3,VEV_5500,Mark 14,1,5,5.0,-0.5,-0.5,,-2.5,0.0,0.0,100,-0.5,-1.118033988749895,
3,VEV_5500,Mark 22,119,409,668.0,-0.025210084033613446,-0.0,0.4864639773440401,-14.0,1.0,0.12605042016806722,100,-0.034229828850855744,-0.6922554470078083,-0.565323563339551
3,VEV_6000,Mark 01,123,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
3,VEV_6000,Mark 22,123,419,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
3,VEV_6500,Mark 01,123,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
3,VEV_6500,Mark 22,123,419,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
