a,b,category_a,category_b,same_category,return_corr_mean,return_corr_min,return_corr_max,return_corr_std,price_corr_mean,price_corr_min
SNACKPACK_STRAWBERRY,TRANSLATOR_VOID_BLUE,snack,translator,False,0.012105890501465481,0.006837354336994692,0.015526322790138429,0.00378031384470796,0.34695101355551045,-0.10176596030551262
ROBOT_DISHES,SNACKPACK_RASPBERRY,robot,snack,False,0.012086759739730335,0.006501221249668354,0.015433377242029124,0.0039753765490455105,0.036449485064958674,-0.38436667452374623
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_CHOCOLATE,oxygen,snack,False,0.012063898095097392,0.0021842267361653588,0.021971312813460393,0.008078067884837526,-0.015452380648703969,-0.15188952215072582
SLEEP_POD_NYLON,TRANSLATOR_SPACE_GRAY,sleep,translator,False,0.012016510944579681,-0.0011049299386744176,0.01926560992531153,0.009295268443412457,0.15230708662422407,-0.8100129923596746
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,galaxy,translator,False,0.011990446739849126,0.009827917567716527,0.015496918922371143,0.0025018701273447287,-0.41530501373215717,-0.6993221775119777
OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,oxygen,panel,False,0.011974861503047505,0.007427511187850994,0.018672689848002463,0.0048361091517897465,-0.4363583318251451,-0.7995382665906554
PANEL_2X2,PEBBLES_XS,panel,pebbles,False,0.011901533974551376,-0.0017238192370397664,0.024587570251820446,0.010762095255601302,-0.06310640302337385,-0.36076688703704
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_RASPBERRY,galaxy,snack,False,0.011888359272410595,0.006390634891621569,0.021707292887857086,0.006959628341641913,0.005875891024305524,-0.23608836442381076
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_XS,galaxy,pebbles,False,0.011875023948227634,0.006141650641703946,0.021453749228636066,0.006816897614813582,-0.3135639352055825,-0.6871736648279564
OXYGEN_SHAKE_CHOCOLATE,ROBOT_VACUUMING,oxygen,robot,False,0.011857632134611792,0.007203684069620555,0.020448611919487446,0.006081786607545349,-0.17063954862012076,-0.41536852773610966
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_VOID_BLUE,galaxy,translator,False,0.011806399511435715,0.0101809607623918,0.012723412798015957,0.0011525090210095276,0.2634894967034455,0.08163543086817134
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_YELLOW,oxygen,visor,False,0.01176139003660906,0.0011665692889571233,0.02958944498409821,0.012680818150199181,0.09829860383625988,-0.24166042939033777
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_AMBER,oxygen,visor,False,0.011674024333368343,0.009122585235932543,0.014008149647612865,0.0020004339304999135,-0.010726206523202738,-0.3633093069563521
SLEEP_POD_COTTON,UV_VISOR_MAGENTA,sleep,visor,False,0.01163870869246928,-0.010195633546506773,0.03513431775860591,0.018543120502120453,0.5411028139048661,0.1763753541431065
OXYGEN_SHAKE_MINT,UV_VISOR_MAGENTA,oxygen,visor,False,0.011632499302195625,0.005820870401543133,0.016981984035655016,0.004568208789145733,-0.06325884791804216,-0.5392306523493134
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_VANILLA,oxygen,snack,False,0.011605067014484669,-0.00473713158700719,0.029399272365303753,0.013973898558834762,0.38911648556011763,0.1275281920668143
MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,microchip,translator,False,0.011581236256090227,0.006391788998307588,0.015971899878888706,0.003951638697443215,0.27530058328802937,-0.6531531481086947
PANEL_2X4,SNACKPACK_RASPBERRY,panel,snack,False,0.011527057712401007,0.003913020449890712,0.017132874255779793,0.005580671793779659,0.05497971274220095,-0.3579657084506549
OXYGEN_SHAKE_EVENING_BREATH,PANEL_2X2,oxygen,panel,False,0.011328225177794115,0.008439411496014754,0.015659323355547376,0.0031189656661944802,-0.2010391453052058,-0.2855780521115949
PANEL_2X4,SNACKPACK_VANILLA,panel,snack,False,0.011284774519733908,0.009754176557266729,0.013718981971288156,0.0017401729941473344,0.4420737580115876,0.33502867166323347
OXYGEN_SHAKE_CHOCOLATE,ROBOT_LAUNDRY,oxygen,robot,False,0.01123884749247186,-0.002024170604020129,0.036877051493236924,0.01813257087469984,-0.15534387134021493,-0.6054445520412497
SLEEP_POD_COTTON,UV_VISOR_AMBER,sleep,visor,False,0.011124684420199196,0.004854808065237842,0.021069781783085547,0.007111576490035707,-0.5746326263395255,-0.815536737723222
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_LAMB_WOOL,oxygen,sleep,False,0.011122585108828409,0.007681559504197901,0.015965546593755004,0.0035242189379902198,-0.17416314321361948,-0.5487763059560331
OXYGEN_SHAKE_GARLIC,SNACKPACK_VANILLA,oxygen,snack,False,0.011121958495376942,-0.0004639546355373721,0.026828507386452486,0.01151678051385251,0.29182992408439795,-0.20181499914717477
PANEL_2X4,SNACKPACK_CHOCOLATE,panel,snack,False,0.011108732568966537,0.00949669137364714,0.012585914404911037,0.001264770076425245,-0.4178896814878928,-0.572514689813758
SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,sleep,snack,False,0.011075161130374605,0.0064655236525664106,0.018338350663598346,0.005197564121238105,-0.237189259094317,-0.31290730275569545
SLEEP_POD_COTTON,SNACKPACK_RASPBERRY,sleep,snack,False,0.01106130688721226,0.0021746263043759158,0.01642355871626705,0.006328465703998195,-0.18289976401857658,-0.7939652345488332
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_POLYESTER,galaxy,sleep,False,0.011055094855781355,0.0005987006982745265,0.01924644963263368,0.007779564581931306,0.38116513372729166,0.3231351421530306
PEBBLES_M,UV_VISOR_MAGENTA,pebbles,visor,False,0.010963527083921192,0.006696479247265674,0.0187718697234402,0.005529276049575422,-0.17240573260546255,-0.6590928244498497
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_SUEDE,galaxy,sleep,False,0.010863850225385989,-0.0022302382533138303,0.020709393939192182,0.009642664348232214,0.3099027918878801,0.23666643468266335
PEBBLES_XL,UV_VISOR_RED,pebbles,visor,False,0.010856135362586996,0.00837323055680848,0.014954675419513787,0.002919653183601576,0.09153356407197012,-0.22332746627910424
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_STRAWBERRY,galaxy,snack,False,0.010850893167307018,0.00833878755958957,0.014469820238860525,0.0026224900054691333,0.15128433541161565,-0.28891458888625315
PEBBLES_L,ROBOT_LAUNDRY,pebbles,robot,False,0.010849271696492843,0.006283413982455456,0.017957634869708188,0.005093794187607392,-0.2868771456769011,-0.40658730716254254
SNACKPACK_CHOCOLATE,UV_VISOR_ORANGE,snack,visor,False,0.010846064698166014,0.0015923069572157183,0.017051237245880292,0.0066690846537217855,0.008263463002023408,-0.2831073147379513
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,False,0.01081373346124774,0.006913364773424002,0.0128034882769652,0.0027581663894643022,-0.4073838429601551,-0.642938439091426
PEBBLES_L,PEBBLES_M,pebbles,pebbles,True,0.010800551487671792,0.004627951310615361,0.020444829442852815,0.006908102412329834,0.14595166827665162,-0.2924190186767941
PANEL_1X4,ROBOT_VACUUMING,panel,robot,False,0.010757074337732991,0.003136455161422464,0.02438818441117551,0.009661038579248169,0.20717322082097936,-0.22468103325101105
SNACKPACK_STRAWBERRY,UV_VISOR_YELLOW,snack,visor,False,0.010684578730787769,0.00687282217867423,0.014238120678082156,0.0030124089566271927,0.27660169886850744,-0.23602550574094144
PANEL_4X4,ROBOT_MOPPING,panel,robot,False,0.010667198199721553,0.00477002037812627,0.02056643012177452,0.007042441241716728,0.41296829385753275,0.3409561212887355
ROBOT_LAUNDRY,UV_VISOR_RED,robot,visor,False,0.010656125194213552,-0.009952231689884825,0.02452963597053313,0.014860875106786093,-0.06369568758958871,-0.3652752310363019
PANEL_2X4,SLEEP_POD_LAMB_WOOL,panel,sleep,False,0.010588000916356331,-0.0008665378140213769,0.018703783523534138,0.008331059902615385,0.23517694591217686,-0.45509371370934243
PANEL_1X2,PANEL_2X2,panel,panel,True,0.010551789365597301,0.003940235658484245,0.015489000243921375,0.0048611424441654,-0.1587380232738392,-0.3925755897927914
PEBBLES_L,SNACKPACK_PISTACHIO,pebbles,snack,False,0.01055064117902072,0.007249070562080947,0.016822086902523882,0.004436648816019852,0.22250729108570963,-0.09686215295131044
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_RASPBERRY,oxygen,snack,False,0.010471514322191636,0.0016898589225461782,0.019965013151021886,0.0074777606415913295,0.1892615194481483,0.06894827446376096
PANEL_1X2,SNACKPACK_RASPBERRY,panel,snack,False,0.010470319067178187,-0.0019668363170932106,0.0252961247115142,0.011257486355325854,0.3173128146811654,0.20234021711943934
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,translator,translator,True,0.010466962413175684,0.006166307440663402,0.014792119274887373,0.0035215155550596235,-0.20444785254858747,-0.8094694782412013
MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,microchip,microchip,True,0.010462313926591119,-0.012073492573953105,0.022476851900750546,0.015946878365025816,0.45645850413035377,0.23665138166488836
SLEEP_POD_LAMB_WOOL,SNACKPACK_PISTACHIO,sleep,snack,False,0.01040765045550379,0.0053647153157050514,0.013500114546369147,0.0035962418481073595,-0.3097817400543345,-0.5596644666304771
PANEL_1X2,UV_VISOR_YELLOW,panel,visor,False,0.010384242807842468,0.002142831900551596,0.022998382502785835,0.009058295112523911,-0.39816416014735073,-0.8621238028262613
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,galaxy,sleep,False,0.010308679541462924,0.003255182670149763,0.022846745303155894,0.008888858326982232,0.08608399100826765,-0.5011742731088269
PANEL_1X4,PANEL_2X4,panel,panel,True,0.010306756134067422,0.004915820625442785,0.02007204507482131,0.006917562713936682,0.013513900454118275,-0.7016035079427652
PANEL_1X2,UV_VISOR_ORANGE,panel,visor,False,0.010286614397738321,-0.0038915675861475765,0.01780741462616607,0.010031683346311868,-0.01036878042692646,-0.366896572979201
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,galaxy,translator,False,0.01026841400929615,0.001700077833071273,0.016032306369359,0.0061780186976409706,0.22945925199655784,-0.12431427625443478
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,galaxy,snack,False,0.010199391232597029,-0.001101446539851406,0.017816412413710285,0.00815063291430634,-0.12160396004493272,-0.618480022348843
OXYGEN_SHAKE_MINT,SNACKPACK_STRAWBERRY,oxygen,snack,False,0.010176179367032426,-0.00606419086356956,0.021941776837973943,0.011863143208074437,-0.04833530432406091,-0.2776711847135081
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy,snack,False,0.010157898929411895,-0.0014826976321932201,0.016194490961858217,0.008233039099447208,0.2942061766392929,0.008630023493852139
SLEEP_POD_POLYESTER,SNACKPACK_RASPBERRY,sleep,snack,False,0.010137780263381546,0.0016600866129072333,0.01690608003418399,0.006340431080365554,-0.3180234145533067,-0.7238563262126404
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,galaxy,visor,False,0.010097005952249811,0.006615752509302827,0.012159500077376971,0.0024756066968263787,0.32384221921421863,0.1783876387294727
SLEEP_POD_SUEDE,SNACKPACK_VANILLA,sleep,snack,False,0.01004254682283874,0.0055616820003974166,0.015578662703877954,0.004156933300802355,0.22613054117115505,0.06289241928967797
OXYGEN_SHAKE_GARLIC,PANEL_2X2,oxygen,panel,False,0.01004064834915539,0.00269088564067493,0.016618020196460834,0.005711900440633367,0.005775605852434584,-0.5944446986342444
MICROCHIP_OVAL,ROBOT_LAUNDRY,microchip,robot,False,0.010019087826304085,-0.0009978448805540406,0.027408654066829814,0.01244160062660076,0.05344571859741489,-0.3876962278672595
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,galaxy,snack,False,0.010016100670398917,0.005234278809379928,0.017131907995614516,0.005129913005993771,0.09015556095647832,-0.4169905878131923
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_RED,galaxy,visor,False,0.00999653499924219,0.0008659384319587551,0.022016559286502122,0.00887313492308431,-0.28091885425714974,-0.36302709550739926
PANEL_4X4,SNACKPACK_RASPBERRY,panel,snack,False,0.009987773946383621,-0.008952006621918347,0.01987189286609316,0.013396717293030862,-0.031747438319595755,-0.39560512378231105
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translator,False,0.00998222667912243,0.005796858426267996,0.014245763980112527,0.0034496940989514873,0.05663197369177936,-0.4473378161791019
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_SPACE_GRAY,oxygen,translator,False,0.009959872933257362,-0.0003877807168454026,0.019705083115487812,0.008213931167845578,-0.22380411247228724,-0.824984548525706
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,galaxy,panel,False,0.009959503120263927,0.002848915574206478,0.02165020596519014,0.008330875192308124,-0.05399415926430113,-0.1581496199875867
PANEL_2X4,ROBOT_DISHES,panel,robot,False,0.009917731011986243,-0.0011317541062392002,0.01658111395606599,0.007868284139916488,0.32391326208427645,-0.1607577862485372
SLEEP_POD_LAMB_WOOL,TRANSLATOR_VOID_BLUE,sleep,translator,False,0.009889220833008461,0.002627318840098137,0.023354976765532914,0.009531519765022053,-0.08059391814112637,-0.541105343020085
ROBOT_IRONING,SLEEP_POD_SUEDE,robot,sleep,False,0.009830194291850437,0.006382328086352767,0.011734584854016189,0.002442457904505061,-0.062347973039103936,-0.6000396956426445
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,oxygen,snack,False,0.009814252283536893,0.0027532862296535347,0.01862877635376486,0.0065986877967114995,0.19131672915608813,-0.17464322824934841
OXYGEN_SHAKE_GARLIC,UV_VISOR_ORANGE,oxygen,visor,False,0.009808296610857997,-0.005856832654449017,0.02039169211600771,0.011302338302704206,-0.47851185058078477,-0.6572796225949522
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,oxygen,oxygen,True,0.009798749411847064,0.0006645261122418071,0.014932787018687685,0.006475437257104836,-0.14202212581590282,-0.4809651303192204
MICROCHIP_SQUARE,UV_VISOR_RED,microchip,visor,False,0.009795288824920138,0.007707698177674742,0.01105531687485595,0.0014866702447143736,-0.11141717352122972,-0.49416223602498954
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_NYLON,oxygen,sleep,False,0.009789890558482428,0.0035400804084562768,0.017082786259131223,0.005577767835428712,0.3492763410398942,-0.13843398056786568
PANEL_2X4,ROBOT_MOPPING,panel,robot,False,0.009749981517335332,0.00048309886409224627,0.0226283934609536,0.009394533022166758,0.30455843376651137,-0.3023492077312001
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,galaxy,pebbles,False,0.009748701438499324,-0.0006236568322142172,0.024803731386343415,0.010895980250568291,-0.2007358859333422,-0.6574723439894725
PEBBLES_XL,TRANSLATOR_VOID_BLUE,pebbles,translator,False,0.00969951595782912,-0.007609619229910057,0.020652944330439987,0.012382497906066393,0.5529658051969369,0.33280704172863956
MICROCHIP_RECTANGLE,SLEEP_POD_POLYESTER,microchip,sleep,False,0.009681346811377318,0.005995241108299879,0.015019277988747234,0.0038647730380157023,-0.2880185807791857,-0.5174819687983575
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,galaxy,snack,False,0.009627260418713663,0.002811004328995382,0.01690775772473963,0.005764330201350132,-0.22165818758002578,-0.6167947909159688
PANEL_1X4,SNACKPACK_PISTACHIO,panel,snack,False,0.009607008233243744,0.004134952874356535,0.012752716487603809,0.0038837593953546736,0.057784671115682786,-0.5960761598803314
ROBOT_IRONING,SNACKPACK_CHOCOLATE,robot,snack,False,0.009563278244904008,0.008651939900690929,0.010096937044864175,0.0006475520907116405,0.34649569566968125,-0.057556454051503954
OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X4,oxygen,panel,False,0.00955845757258898,0.005124603207598422,0.016460377941649628,0.004945938371069289,0.351834160002299,-0.0481769655146712
OXYGEN_SHAKE_GARLIC,UV_VISOR_AMBER,oxygen,visor,False,0.00955764036638395,-0.001312033730000268,0.02470714363992963,0.011044971739551289,-0.41139612394905006,-0.8133134015070183
OXYGEN_SHAKE_MINT,ROBOT_DISHES,oxygen,robot,False,0.009544762073140487,0.000820217361490946,0.017596657420480666,0.006865448668936265,0.3726633004701554,0.2592530837288559
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,galaxy,panel,False,0.009533188912683717,-0.0005329332102884715,0.01834393140990048,0.007757404547734021,-0.20426876130372218,-0.6420537034514783
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,galaxy,sleep,False,0.009524610588061352,0.008318282477265565,0.011253605620088333,0.0012540377509229143,0.3636787924512395,-0.04215952591240489
PANEL_1X4,UV_VISOR_YELLOW,panel,visor,False,0.009505891555666822,-0.0017908659767939272,0.01699353763330222,0.008127953916503611,0.021295709264515832,-0.23304776613003075
PANEL_1X2,ROBOT_MOPPING,panel,robot,False,0.009491528617869005,-0.0009199799226827735,0.024555203049289095,0.010908046646733786,0.11472905382044285,-0.4592523302593252
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_M,galaxy,pebbles,False,0.009422322160228874,0.002746308554950748,0.01284477575784797,0.004721158015047889,-0.12116750092834717,-0.4943246348296291
OXYGEN_SHAKE_GARLIC,SLEEP_POD_COTTON,oxygen,sleep,False,0.009369159609277901,0.0033417681235425553,0.02093519392867296,0.008180854935734392,0.1620366773694889,-0.596745197209886
OXYGEN_SHAKE_MORNING_BREATH,PANEL_2X4,oxygen,panel,False,0.009366601448949975,-0.002451708386457254,0.015848569613621636,0.008369884528879495,-0.22029105283346753,-0.6166431857046629
OXYGEN_SHAKE_MINT,TRANSLATOR_SPACE_GRAY,oxygen,translator,False,0.009361209829626021,-0.005269470684151175,0.02090988819854807,0.010907604710872128,-0.09732046118213457,-0.3633044064936204
OXYGEN_SHAKE_MINT,PEBBLES_M,oxygen,pebbles,False,0.009340877824301673,0.002798062071104342,0.012861091248788148,0.004630927386307205,-0.04358961647210705,-0.4764193961573291
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_4X4,galaxy,panel,False,0.009325959507017572,0.005360798461187558,0.014579732187885802,0.003872344227448493,0.18695536282282213,-0.02896144857528714
PEBBLES_L,ROBOT_DISHES,pebbles,robot,False,0.009275227454895169,0.0029446751454253925,0.013273264682126931,0.0045277227838481145,-0.5174166142619127,-0.6894871334848665
PEBBLES_M,SNACKPACK_VANILLA,pebbles,snack,False,0.009267451828969122,0.004178258566083975,0.013567778247592407,0.003873629059494495,-0.019895678343460985,-0.44208150574612465
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_AMBER,galaxy,visor,False,0.009243280163807481,0.005049351939293621,0.012788688076407257,0.0031926754618482717,-0.31789680723954383,-0.7892854465392156
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,galaxy,galaxy,True,0.009202097495260185,0.0005112619105418705,0.024365222943980806,0.010760135262748204,-0.3230598978040589,-0.5940998722486
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,False,0.009160594518620214,-0.017148751149039975,0.029002103257290152,0.01938814116091892,-0.05872221999672588,-0.2878870287598209
PEBBLES_XS,TRANSLATOR_GRAPHITE_MIST,pebbles,translator,False,0.0091541732969355,-0.001980169554181865,0.021699184165304832,0.009718382455749014,0.34914476202428296,-0.46933262050592794
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,oxygen,oxygen,True,0.009140982429481909,0.007936137739351007,0.00981957812385973,0.0008542210582934357,-0.17508086633813172,-0.49166909528232844
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_VANILLA,galaxy,snack,False,0.009136777704197444,4.347870388756971e-05,0.01590896851802409,0.006681771180888942,0.25606224471744,0.03397354895276038
OXYGEN_SHAKE_MORNING_BREATH,PANEL_2X2,oxygen,panel,False,0.00911824561807639,0.0048817618804044265,0.015627780775231113,0.004672208798751934,-0.03980471376238279,-0.43128894793481215
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_VANILLA,galaxy,snack,False,0.009113877278638785,-0.0026178730220274126,0.017896683228491476,0.008630718746704397,0.01121348225662198,-0.28987553314010467
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,visor,visor,True,0.009094718378872149,-0.004291597902651928,0.022139285560330315,0.010793068593437918,0.3089380890668391,0.012832996393561662
